Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,25079,0,2,0,238,0,0,0,0,194,44,119,106.0660172,9490.011563,79.74799633,25079,0,25079,25079,0,0,0,0,0,25079,25079,0,25079,25079,0,0,0,0,0,16,0,79.74799633,44,194,94,86.60254038,7500,0,0,0,0,0,0,0,0,0,141,0,119,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,47481,0,2,0,140,0,0,0,0,100,40,70,42.42640687,2948.54784,42.122112,47481,0,47481,47481,0,0,0,0,0,47481,47481,0,47481,47481,0,0,0,0,0,16,0,42.122112,40,100,60,34.64101615,1200,0,0,0,0,0,0,0,0,0,90,0,70,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
443,927230,21,35,5956,33202,1250,31,283.6190476,484.161799,1250,21,948.6285714,498.3467424,42231.16163,60.39493977,16858.72727,88756.35277,657038,0,867087,43354.35,153477.8143,693088,23,927230,27271.47059,119109.4015,695779,0,0,0,0,0,168,280,22.64810241,37.74683735,21,1250,708.9122807,586.0660092,343473.3672,0,0,0,0,0,0,0,0,1,721.5714286,283.6190476,948.6285714,168,-1,-1,21,0,0,0,0,0,0,0,0,0,0
53,23087,0,2,0,130,0,0,0,0,95,35,65,42.42640687,5630.874518,86.62883874,23087,0,23087,23087,0,0,0,0,0,23087,23087,0,23087,23087,0,0,0,0,0,16,0,86.62883874,35,95,55,34.64101615,1200,0,0,0,0,0,0,0,0,0,82.5,0,65,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
5355,613449,1,1,28,28,28,28,28,0,28,28,28,0,91.28713226,3.260254724,613449,0,613449,613449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.630127362,1.630127362,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
443,169196,7,10,2756,8536,1250,31,393.7142857,585.2861734,1250,24,853.6,554.8465654,66739.16641,100.4751885,10574.75,18239.20744,60788,0,139452,23242,24009.15517,62336,129,169196,18799.55556,26705.08582,64090,0,0,0,0,0,56,80,41.37213646,59.10305208,24,1250,696.7777778,595.1258449,354174.7712,0,0,0,0,0,0,0,0,1,737.7647059,393.7142857,853.6,56,-1,-1,7,0,0,0,0,0,0,0,0,0,0
55142,56,0,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,56,0,56,56,0,0,0,0,0,56,56,0,56,56,0,0,0,0,0,40,0,35714.28571,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,515,0,0,0,0,0,0,0,0,0,0,0
443,176224,9,15,3400,9473,1250,32,377.7777778,527.7245441,1250,22,631.5333333,582.1596328,73049.07391,136.1903033,7661.913043,12461.68763,40272,0,136507,17063.375,19362.72681,55122,257,176224,12587.42857,15368.58959,41115,0,0,0,0,0,72,120,51.07136372,85.11893953,22,1250,564.92,570.9559907,325990.7433,0,0,0,0,0,0,0,0,1,588.4583333,377.7777778,631.5333333,72,-1,-1,9,0,0,0,0,0,0,0,0,0,0
443,10080715,5,9,1894,4076,1412,0,378.8,601.7135531,1412,0,452.8888889,680.9016898,592.2198971,1.388790378,775439.6154,2767959.947,9987706,0,43091,10772.75,18661.49968,38691,0,10080715,1260089.375,3526508.093,9987706,0,0,0,0,0,100,204,0.495996564,0.892793815,0,1412,398,617.8659124,381758.2857,0,1,0,0,0,0,0,0,1,426.4285714,378.8,452.8888889,100,-1,1076,3,0,0,0,0,0,0,0,0,0,0
443,11745570,432,389,385496,29491,1392,0,892.3518519,624.2162576,1392,0,75.81233933,285.6974704,35331.36323,69.89869372,14323.86585,52750.74546,965437,0,11711087,27171.89559,81141.09245,1037426,0,11745265,30271.30155,82942.70724,1018606,0,0,0,0,0,8640,7804,36.77982422,33.1188695,0,1392,504.850365,640.050482,409664.6195,0,1,0,0,0,0,0,0,0,505.4652862,892.3518519,75.81233933,8640,-1,3500,367,0,0,0,0,0,0,0,0,0,0
55417,167,0,2,0,24,0,0,0,0,24,0,12,16.97056275,143712.5749,11976.0479,167,0,167,167,0,0,0,0,0,167,167,0,167,167,0,1,0,0,0,40,0,11976.0479,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,0,24,0,12,0,-1,514,0,0,0,0,0,0,0,0,0,0,0
443,28294,0,3,0,0,0,0,0,0,0,0,0,0,0,106.0295469,14147,20006.87927,28294,0,0,0,0,0,0,28294,14147,20006.87927,28294,0,0,0,0,0,0,60,0,106.0295469,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,16383,0,0,0,0,0,0,0,0,0,0,0
443,37440,0,3,0,24,0,0,0,0,24,0,8,13.85640646,641.025641,80.12820513,18720,26474.07789,37440,0,0,0,0,0,0,37440,18720,26474.07789,37440,0,0,0,0,0,0,60,0,80.12820513,0,24,6,12,144,1,0,0,0,1,0,0,0,0,8,0,8,0,-1,539,0,0,0,0,0,0,0,0,0,0,0
443,32595,1,3,0,24,0,0,0,0,24,0,8,13.85640646,736.3092499,122.7182083,10865,18413.04285,32126,102,0,0,0,0,0,32595,16297.5,22384.87937,32126,469,0,0,0,0,20,60,30.67955208,92.03865624,0,24,4.8,10.73312629,115.2,1,0,0,0,1,0,0,0,3,6,0,8,20,-1,501,0,0,0,0,0,0,0,0,0,0,0
443,70035,0,2,0,0,0,0,0,0,0,0,0,0,0,28.55715,70035,0,70035,70035,0,0,0,0,0,70035,70035,0,70035,70035,0,0,0,0,0,40,0,28.55715,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,2050,0,0,0,0,0,0,0,0,0,0,0
443,39748943,1,3,0,40,0,0,0,0,39,0,13.33333333,22.23360819,1.006316067,0.100631607,13249647.67,22926281.34,39722633,440,0,0,0,0,0,39748503,19874251.5,28069850.31,39722633,25870,0,0,0,0,20,72,0.025157902,0.075473705,0,39,8.2,17.22498186,296.7,0,0,0,0,1,0,0,0,3,10.25,0,13.33333333,20,-1,8,0,0,25870,0,25870,25870,39722633,0,39722633,39722633,0
53,92554,4,5,54,101,52,0,13.5,25.68397685,101,0,20.2,45.16857315,1674.698014,97.24052985,11569.25,17687.02359,39411,0,53412,17804,30730.91155,53289,59,92345,23086.25,19580.0608,39683,0,0,0,0,0,80,124,43.21801327,54.02251658,0,101,15.5,34.16707317,1167.388889,0,1,0,0,0,0,0,0,1,17.22222222,13.5,20.2,80,-1,1054,2,0,0,0,0,0,0,0,0,0,0
53,93546,4,5,54,107,52,0,13.5,25.68397685,107,0,21.4,47.85185472,1721.0784,96.20935155,11693.25,17418.16764,38873,0,54561,18187,31157.86662,54165,181,93018,23254.5,19091.06748,38895,0,0,0,0,0,80,124,42.7597118,53.44963975,0,107,16.1,35.84674168,1284.988889,0,1,0,0,0,0,0,0,1,17.88888889,13.5,21.4,80,-1,1054,2,0,0,0,0,0,0,0,0,0,0
53,60484,4,5,54,101,52,0,13.5,25.68397685,101,0,20.2,45.16857315,2562.6612,148.7996826,7560.5,13114.96628,30189,0,30201,10067,17245.20249,29980,74,60326,15081.5,16007.43324,30189,0,0,0,0,0,80,124,66.13319225,82.66649031,0,101,15.5,34.16707317,1167.388889,0,1,0,0,0,0,0,0,1,17.22222222,13.5,20.2,80,-1,1054,2,0,0,0,0,0,0,0,0,0,0
53,86268,4,5,54,107,52,0,13.5,25.68397685,107,0,21.4,47.85185472,1866.277183,104.3260537,10783.5,15241.08117,38459,0,62493,20831,35875.15337,62256,58,85189,21297.25,15883.17893,38459,0,0,0,0,0,80,124,46.36713497,57.95891872,0,107,16.1,35.84674168,1284.988889,0,1,0,0,0,0,0,0,1,17.88888889,13.5,21.4,80,-1,1054,2,0,0,0,0,0,0,0,0,0,0
443,124690,5,10,2731,8640,1250,31,546.2,644.5406892,1250,24,864,561.1232782,91194.16152,120.2983399,8906.428571,18925.99387,62921,0,93461,23365.25,30145.24414,63727,43,124690,13854.44444,22759.56186,62986,0,0,0,0,0,40,80,40.09944663,80.19889326,24,1250,788.8125,580.7463266,337266.2958,0,0,0,0,0,0,0,0,2,841.4,546.2,864,40,-1,-1,5,0,0,0,0,0,0,0,0,0,0
53,52419,0,2,0,187,0,0,0,0,147,40,93.5,75.66042559,3567.408764,38.15410443,52419,0,52419,52419,0,0,0,0,0,52419,52419,0,52419,52419,0,0,0,0,0,16,0,38.15410443,40,147,75.66666667,61.7764788,3816.333333,0,0,0,0,0,0,0,0,0,113.5,0,93.5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
443,28184,0,2,0,1,0,0,0,0,1,0,0.5,0.707106781,35.48112404,70.96224808,28184,0,28184,28184,0,0,0,0,0,28184,28184,0,28184,28184,0,0,0,0,0,52,0,70.96224808,0,1,0.666666667,0.577350269,0.333333333,0,0,0,0,1,0,0,0,0,1,0,0.5,0,-1,1045,0,0,0,0,0,0,0,0,0,0,0
5353,50995083,4,1,232,58,58,58,58,0,58,58,58,0,5.686822786,0.098048669,12748770.75,17058607.41,37787702,919928,13207381,4402460.333,4304502.817,9215000,919928,0,0,0,0,0,0,0,0,0,32,8,0.078438935,0.019609734,58,58,58,0,0,0,0,0,0,0,0,0,0,0,69.6,58,58,32,-1,-1,4,0,3992381,0,3992381,3992381,23501351,20203951.34,37787702,9215000,0
55431,186,0,2,0,0,0,0,0,0,0,0,0,0,0,10752.68817,186,0,186,186,0,0,0,0,0,186,186,0,186,186,0,0,0,0,0,40,0,10752.68817,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
55459,34,0,2,0,0,0,0,0,0,0,0,0,0,0,58823.52941,34,0,34,34,0,0,0,0,0,34,34,0,34,34,0,0,0,0,0,40,0,58823.52941,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
443,106158,6,9,1502,5256,1250,31,250.3333333,490.2720333,1250,24,584,573.7549564,63659.8278,141.2988187,7582.714286,11409.2544,30659,0,106043,21208.6,20101.30101,44752,83,75369,9421.125,11228.71552,30442,0,0,0,0,0,48,72,56.5195275,84.77929125,24,1250,500.5,567.7670884,322359.4667,0,0,0,0,0,0,0,0,1,533.8666667,250.3333333,584,48,-1,-1,6,0,0,0,0,0,0,0,0,0,0
55445,303,0,2,0,0,0,0,0,0,0,0,0,0,0,6600.660066,303,0,303,303,0,0,0,0,0,303,303,0,303,303,0,0,0,0,0,40,0,6600.660066,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
5228,45083153,1,3,1,1,1,1,1,0,1,0,0.333333333,0.577350269,0.04436247,0.088724939,15027717.67,25961199.8,45005129,37553,0,0,0,0,0,45083153,22541576.5,31825495.24,45045600,37553,0,0,0,0,20,84,0.022181235,0.066543704,0,1,0.6,0.547722558,0.3,0,0,0,0,1,0,0,0,3,0.75,1,0.333333333,20,-1,1047,1,0,37553,0,37553,37553,45005129,0,45005129,45005129,0
53,33245,0,2,0,356,0,0,0,0,323,33,178,205.0609665,10708.3772,60.15942247,33245,0,33245,33245,0,0,0,0,0,33245,33245,0,33245,33245,0,0,0,0,0,16,0,60.15942247,33,323,129.6666667,167.4315781,28033.33333,0,0,0,0,0,0,0,0,0,194.5,0,178,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
443,221393,0,2,0,1,0,0,0,0,1,0,0.5,0.707106781,4.516854643,9.033709286,221393,0,221393,221393,0,0,0,0,0,221393,221393,0,221393,221393,0,0,0,0,0,40,0,9.033709286,0,1,0.666666667,0.577350269,0.333333333,0,0,0,0,1,0,0,0,0,1,0,0.5,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
55461,43,0,2,0,0,0,0,0,0,0,0,0,0,0,46511.62791,43,0,43,43,0,0,0,0,0,43,43,0,43,43,0,0,0,0,0,40,0,46511.62791,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
443,70182,8,12,2090,6515,1250,34,261.25,434.5851059,1250,39,542.9166667,507.2115317,122609.786,284.973355,3693.789474,10647.63523,35056,0,70124,10017.71429,16647.46312,35802,148,70052,6368.363636,14010.97754,35491,0,0,0,0,0,64,96,113.989342,170.984013,34,1250,469.2857143,508.5642676,258637.6143,0,0,0,0,0,0,0,0,1,492.75,261.25,542.9166667,64,-1,-1,8,0,0,0,0,0,0,0,0,0,0
443,249730,0,2,0,1,0,0,0,0,1,0,0.5,0.707106781,4.004324671,8.008649341,249730,0,249730,249730,0,0,0,0,0,249730,249730,0,249730,249730,0,0,0,0,0,40,0,8.008649341,0,1,0.666666667,0.577350269,0.333333333,0,0,0,0,1,0,0,0,0,1,0,0.5,0,-1,508,0,0,0,0,0,0,0,0,0,0,0
443,189700,6,8,1873,5060,1412,0,312.1666667,559.3390445,1412,0,632.5,689.199743,36547.17976,73.80073801,14592.30769,20280.57075,50075,0,150200,30040,41593.76364,93560,0,139625,19946.42857,21539.58639,46576,0,0,0,0,0,120,184,31.62888772,42.17185029,0,1412,462.2,625.0703046,390712.8857,0,1,0,0,0,0,0,0,1,495.2142857,312.1666667,632.5,120,-1,1076,3,0,0,0,0,0,0,0,0,0,0
443,56421290,80,114,48857,74945,1250,29,610.7125,552.9880442,1232,48,657.4122807,564.709132,2194.242634,3.43841837,292338.2902,1559707.329,10754935,0,56421176,714192.1013,2397653.392,10804851,15,56404218,499152.3717,2024090.326,10784769,0,0,0,0,0,640,912,1.417904483,2.020513888,29,1250,638.0871795,557.4974251,310803.379,0,0,0,0,0,0,0,0,1,641.3762887,610.7125,657.4122807,640,-1,-1,80,0,2744027,5001193.59,10245814,236750,10436171.75,633239.5968,10754935,9486321,0
443,9370769,255,495,112467,391862,1250,29,441.0470588,525.303727,1250,21,791.640404,568.1192567,53819.38238,80.03612083,12511.04005,140968.784,3661810,-3,9326816,36719.74803,244429.3869,3694080,15,9370769,18969.16802,176620.625,3709147,0,0,0,0,0,2040,3960,27.21228108,52.82383975,21,1250,673.207723,577.9882462,334070.4128,0,0,0,0,0,0,0,0,1,674.1053333,441.0470588,791.640404,2040,-1,-1,255,0,0,0,0,0,0,0,0,0,0
443,10666182,69,78,18067,20487,1392,0,261.8405797,432.7265345,1392,0,262.6538462,513.8905292,3614.601738,13.78187621,73056.0411,793036.4028,9585685,0,1018892,14983.70588,40483.35331,194766,0,10666182,138521.8442,1091259.079,9585685,0,0,0,0,0,1380,1584,6.469043937,7.312832277,0,1392,260.5,474.7783371,225414.4694,0,1,0,0,0,0,0,0,1,262.2721088,261.8405797,262.6538462,1380,-1,551,46,0,1080314,0,1080314,1080314,9585685,0,9585685,9585685,0
55432,57,0,2,0,0,0,0,0,0,0,0,0,0,0,35087.7193,57,0,57,57,0,0,0,0,0,57,57,0,57,57,0,0,0,0,0,40,0,35087.7193,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
55446,73,0,2,0,0,0,0,0,0,0,0,0,0,0,27397.26027,73,0,73,73,0,0,0,0,0,73,73,0,73,73,0,0,0,0,0,40,0,27397.26027,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
443,7366612,337,1132,27084,1373603,1250,31,80.36795252,206.5647625,1250,22,1213.430212,197.5719535,190139.9178,199.4132445,5018.128065,152252.7136,5778846,-5,7362613,21912.53869,318241.5646,5782753,18,7366612,6513.361627,173677.767,5784192,0,0,0,0,0,2696,9056,45.74694581,153.6662987,22,1250,953.6986395,516.5538525,266827.8826,0,0,0,0,0,0,0,0,3,954.3478557,80.36795252,1213.430212,2696,-1,-1,337,0,1577304,0,1577304,1577304,5778846,0,5778846,5778846,0
443,10760354,67,64,19079,20126,1392,0,284.761194,456.8668691,1392,0,314.46875,546.5378759,3643.467492,12.17432066,82771.95385,834667.0512,9521623,0,1090189,16518.01515,42058.6851,212356,0,10760354,170799.2698,1197682.452,9521623,0,0,0,0,0,1340,1304,6.226560948,5.947759711,0,1392,297.0075758,499.710672,249710.7557,0,1,0,0,0,0,0,0,0,299.2748092,284.761194,314.46875,1340,-1,559,47,0,1238731,0,1238731,1238731,9521623,0,9521623,9521623,0
3544,51573409,2,4,122,388,61,61,61,0,109,61,97,24,9.888816929,0.116339023,10314681.8,14099960.91,28221155,103600,23142419,23142419,0,23142419,23142419,51573409,17191136.33,15023362.46,28325946,103600,0,0,0,0,16,32,0.038779674,0.077559348,61,109,81.57142857,25.65707922,658.2857143,0,0,0,0,0,0,0,0,2,95.16666667,61,97,16,-1,-1,2,0,104195.5,842.1641764,104791,103600,25629391.5,3665307.092,28221155,23037628,0
443,728385,9,14,4212,8982,1250,32,468,576.6773361,1250,24,641.5714286,593.8068469,18114.04683,31.57670737,33108.40909,109786.2681,519744,0,679552,84944,195496.0082,566863,74,728385,56029.61538,147951.1444,542351,0,0,0,0,0,72,112,12.35610289,19.22060449,24,1250,601.8333333,584.1295767,341207.3623,0,0,0,0,0,0,0,0,1,628,468,641.5714286,72,-1,-1,9,0,0,0,0,0,0,0,0,0,0
55473,71,0,2,0,0,0,0,0,0,0,0,0,0,0,28169.01408,71,0,71,71,0,0,0,0,0,71,71,0,71,71,0,0,0,0,0,40,0,28169.01408,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
53,112161,0,2,0,343,0,0,0,0,311,32,171.5,197.282792,3058.103976,17.83151006,112161,0,112161,112161,0,0,0,0,0,112161,112161,0,112161,112161,0,0,0,0,0,16,0,17.83151006,32,311,125,161.0807251,25947,0,0,0,0,0,0,0,0,0,187.5,0,171.5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
55434,41,0,2,0,0,0,0,0,0,0,0,0,0,0,48780.4878,41,0,41,41,0,0,0,0,0,41,41,0,41,41,0,0,0,0,0,40,0,48780.4878,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
443,5868316,69,170,5481,197320,1250,31,79.43478261,187.4643871,1250,23,1160.705882,294.7765506,34558.63658,40.72718647,24656.78992,330095.3941,5068505,-10,5817888,85557.17647,617841.819,5078879,24,5868316,34723.76331,393788.3665,5093980,0,0,0,0,0,552,1360,11.75805802,28.96912845,23,1250,850.2125,558.7505718,312202.2015,0,0,0,0,0,0,0,0,2,853.7698745,79.43478261,1160.705882,552,-1,-1,69,0,648141,0,648141,648141,5068505,0,5068505,5068505,0
443,56894894,5,7,138,282,69,0,27.6,37.79285647,71,0,40.28571429,37.69046867,7.382033263,0.210915236,5172263.091,11479101.35,31871304,29343,56693763,14173440.75,16416000.64,31871304,201971,56849437,9474906.167,14713884.85,31945604,31387,0,1,0,0,100,140,0.087881348,0.123033888,0,71,37.61538462,36.25497313,1314.423077,0,0,0,1,1,0,0,0,1,40.75,27.6,40.28571429,100,-1,383,2,0,201551,593.9696962,201971,201131,28143623.5,5271736.319,31871304,24415943,0
55460,51,0,2,0,0,0,0,0,0,0,0,0,0,0,39215.68627,51,0,51,51,0,0,0,0,0,51,51,0,51,51,0,0,0,0,0,40,0,39215.68627,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
55450,71,0,2,0,0,0,0,0,0,0,0,0,0,0,28169.01408,71,0,71,71,0,0,0,0,0,71,71,0,71,71,0,0,0,0,0,40,0,28169.01408,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
443,45057832,1,3,1,1,1,1,1,0,1,0,0.333333333,0.577350269,0.0443874,0.088774799,15019277.33,25976197.02,45014006,21124,0,0,0,0,0,45057832,22528916,31830824.71,45036708,21124,0,0,0,0,20,84,0.0221937,0.0665811,0,1,0.6,0.547722558,0.3,0,0,0,0,1,0,0,0,3,0.75,1,0.333333333,20,-1,79,1,0,21124,0,21124,21124,45014006,0,45014006,45014006,0
443,43501,0,2,0,1,0,0,0,0,1,0,0.5,0.707106781,22.98797729,45.97595458,43501,0,43501,43501,0,0,0,0,0,43501,43501,0,43501,43501,0,0,0,0,0,52,0,45.97595458,0,1,0.666666667,0.577350269,0.333333333,0,0,0,0,1,0,0,0,0,1,0,0.5,0,-1,16,0,0,0,0,0,0,0,0,0,0,0
443,5061978,11,15,5399,9207,1250,31,490.8181818,553.7444931,1250,22,613.8,586.4906771,2885.433323,5.136332082,202479.12,942231.2464,4723855,0,4993952,499395.2,1509539.702,4794908,34,5061978,361569.8571,1272310.682,4780784,0,0,0,0,0,88,120,2.173063573,2.963268509,22,1250,587.2592593,569.5487142,324385.7379,0,0,0,0,0,0,0,0,1,609.8461538,490.8181818,613.8,88,-1,-1,11,0,0,0,0,0,0,0,0,0,0
55472,65,0,2,0,0,0,0,0,0,0,0,0,0,0,30769.23077,65,0,65,65,0,0,0,0,0,65,65,0,65,65,0,0,0,0,0,40,0,30769.23077,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
55447,58,0,2,0,0,0,0,0,0,0,0,0,0,0,34482.75862,58,0,58,58,0,0,0,0,0,58,58,0,58,58,0,0,0,0,0,40,0,34482.75862,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
55444,180,0,2,0,0,0,0,0,0,0,0,0,0,0,11111.11111,180,0,180,180,0,0,0,0,0,180,180,0,180,180,0,0,0,0,0,40,0,11111.11111,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
53,44768,0,2,0,152,0,0,0,0,108,44,76,45.254834,3395.282345,44.67476769,44768,0,44768,44768,0,0,0,0,0,44768,44768,0,44768,44768,0,0,0,0,0,16,0,44.67476769,44,108,65.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,0,98,0,76,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
55441,48,0,2,0,0,0,0,0,0,0,0,0,0,0,41666.66667,48,0,48,48,0,0,0,0,0,48,48,0,48,48,0,0,0,0,0,40,0,41666.66667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
443,10734549,62,75,13499,20622,1392,0,217.7258065,374.4196458,1392,0,274.96,520.8360338,3178.615143,12.76252966,78930.50735,818599.2118,9551175,0,1072552,17582.81967,42531.80348,203276,0,10734549,145061.473,1108906.882,9551175,0,0,0,0,0,1240,1524,5.77574335,6.98678631,0,1392,247.2536232,458.4833146,210206.9498,0,1,0,0,0,0,0,0,1,249.0583942,217.7258065,274.96,1240,-1,516,41,0,1183374,0,1183374,1183374,9551175,0,9551175,9551175,0
443,203269,8,13,3430,8952,1250,32,428.75,546.1571595,1250,21,688.6153846,587.7758272,60914.35487,103.3113756,10163.45,17984.61968,55443,0,160720,22960,22513.3596,56385,79,203269,16939.08333,26072.62278,72479,0,0,0,0,0,64,104,39.3567145,63.95466106,21,1250,619.6363636,576.7104205,332594.9091,0,0,0,0,0,0,0,0,1,649.1428571,428.75,688.6153846,64,-1,-1,8,0,0,0,0,0,0,0,0,0,0
443,1731228,164,461,13959,554110,1250,31,85.11585366,222.3526299,1250,23,1201.97397,223.5552149,328130.6679,361.015418,2774.403846,63377.25896,1583247,-19,1726451,10591.72393,123952.8619,1583247,17,1731228,3763.53913,74050.22243,1588329,0,0,0,0,0,1312,3688,94.73044567,266.2849723,23,1250,909.4552716,539.7102708,291287.1764,0,0,0,0,0,0,0,0,2,910.9104,85.11585366,1201.97397,1312,-1,-1,164,0,0,0,0,0,0,0,0,0,0
443,236237,10,19,2172,13563,1250,31,217.2,399.4000501,1250,24,713.8421053,563.2241771,66606.83974,122.7580777,8437.035714,19998.62947,79019,0,173735,19303.88889,30404.56775,79426,35,236237,13124.27778,24093.73076,79366,0,0,0,0,0,80,152,42.33037162,80.42770607,24,1250,566.1666667,564.6307358,318807.8678,0,0,0,0,0,0,0,0,1,585.6896552,217.2,713.8421053,80,-1,-1,10,0,0,0,0,0,0,0,0,0,0
443,4161139,17,22,4677,6040,1412,0,275.1176471,487.9938374,1412,0,274.5454545,509.1476283,2575.496757,9.372433846,109503.6579,637233.8338,3933476,0,4110288,256893,986656.6941,3956213,0,4161139,198149.4762,870320.5282,3996171,0,0,0,0,0,340,464,4.085419881,5.287013964,0,1412,267.925,489.0517453,239171.6096,0,1,0,0,0,0,0,0,1,274.7948718,275.1176471,274.5454545,340,-1,1037,10,0,0,0,0,0,0,0,0,0,0
55466,65,0,2,0,0,0,0,0,0,0,0,0,0,0,30769.23077,65,0,65,65,0,0,0,0,0,65,65,0,65,65,0,0,0,0,0,40,0,30769.23077,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
443,61056820,9,11,128,172,32,0,14.22222222,16.86548085,32,0,15.63636364,15.01514387,4.913456023,0.327563735,3213516.842,6230830.825,14969090,32323,60806259,7600782.375,7864397.755,14969090,233519,61005029,6100502.9,7694805.188,15045076,36638,0,1,0,0,180,220,0.147403681,0.180160054,0,32,15.80952381,15.51650427,240.7619048,0,0,0,1,1,0,0,0,1,16.6,14.22222222,15.63636364,180,-1,293,4,0,245317.25,7932.963649,250561,233519,14957249.75,8318.212363,14969090,14950295,0
55469,51,0,2,0,0,0,0,0,0,0,0,0,0,0,39215.68627,51,0,51,51,0,0,0,0,0,51,51,0,51,51,0,0,0,0,0,40,0,39215.68627,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
53,28848,1,2,0,0,0,0,0,0,0,0,0,0,0,103.9933444,14424,20347.70474,28812,36,0,0,0,0,0,28812,28812,0,28812,28812,0,0,0,0,20,64,34.66444814,69.32889628,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,20,-1,65535,0,0,0,0,0,0,0,0,0,0,0
